"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison","time"
"GO:0048168","regulation of neuronal synaptic plasticity",0.0666666666666667,0.00249878531269522,0.0368420085577248,0.111633585226702,0.0701672667460528,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:2000756","regulation of peptidyl-lysine acetylation",0.0666666666666667,0.00249878531269522,0.0368420085577248,0.111633585226702,0.0701672667460528,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0008542","visual learning",0.0666666666666667,0.00253349066426043,0.0373446656404477,0.111633585226702,0.0701672667460528,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0043966","histone H3 acetylation",0.0666666666666667,0.00256819601582564,0.0378470778743781,0.111633585226702,0.0701672667460528,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0006305","DNA alkylation",0.0666666666666667,0.00263760671895606,0.0388511682388252,0.111633585226702,0.0701672667460528,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0006306","DNA methylation",0.0666666666666667,0.00263760671895606,0.0388511682388252,0.111633585226702,0.0701672667460528,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0140056","organelle localization by membrane tethering",0.0666666666666667,0.00263760671895606,0.0388511682388252,0.111633585226702,0.0701672667460528,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0007632","visual behavior",0.0666666666666667,0.00267231207052127,0.0393528465907079,0.111633585226702,0.0701672667460528,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0022406","membrane docking",0.0666666666666667,0.00281113347678212,0.0413571170430954,0.112400534798475,0.0706493327396701,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0034308","primary alcohol metabolic process",0.0666666666666667,0.00281113347678212,0.0413571170430954,0.112400534798475,0.0706493327396701,"Chka",1,"Down","DES vs. Stable","70"
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors",0.0666666666666667,0.00288054417991254,0.0423577880430218,0.112400534798475,0.0706493327396701,"Tnfrsf10b",1,"Down","DES vs. Stable","70"
"GO:1901983","regulation of protein acetylation",0.0666666666666667,0.00291524953147775,0.0428577578727999,0.112400534798475,0.0706493327396701,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0044728","DNA methylation or demethylation",0.0666666666666667,0.00322759769556466,0.0473465360731495,0.119657609348505,0.0752107654367734,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0140029","exocytic process",0.0666666666666667,0.00322759769556466,0.0473465360731495,0.119657609348505,0.0752107654367734,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0031060","regulation of histone methylation",0.0666666666666667,0.00329700839869508,0.0483413704499785,0.119990187366911,0.0754198072809816,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0006304","DNA modification",0.0666666666666667,0.0036787672659124,0.0537956498022492,0.130231476722789,0.0818569675728249,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0006576","cellular biogenic amine metabolic process",0.0666666666666667,0.00374817796904283,0.0547841968535133,0.130231476722789,0.0818569675728249,"Chka",1,"Down","DES vs. Stable","70"
"GO:0006906","vesicle fusion",0.0666666666666667,0.00378288332060804,0.0552781088247811,0.130231476722789,0.0818569675728249,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0090174","organelle membrane fusion",0.0666666666666667,0.00392170472686888,0.0572513488935932,0.132632291603491,0.0833659992661094,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0031058","positive regulation of histone modification",0.0666666666666667,0.00409523148469494,0.0597124895669128,0.134998331592413,0.0848531732084082,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0008306","associative learning",0.0666666666666667,0.00416464218782536,0.0606952657016226,0.134998331592413,0.0848531732084082,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0044106","cellular amine metabolic process",0.0666666666666667,0.00419934753939057,0.0611862941749787,0.134998331592413,0.0848531732084082,"Chka",1,"Down","DES vs. Stable","70"
"GO:0009308","amine metabolic process",0.0666666666666667,0.00437287429721663,0.0636378449443374,0.138213444488483,0.0868740317496712,"Chka",1,"Down","DES vs. Stable","70"
"GO:0032411","positive regulation of transporter activity",0.0666666666666667,0.00465051710973832,0.0675479016051327,0.14106504933404,0.0886664073814869,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0034968","histone lysine methylation",0.0666666666666667,0.00468522246130353,0.0680355857570129,0.14106504933404,0.0886664073814869,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0009791","post-embryonic development",0.0666666666666667,0.00471992781286874,0.0685230318399881,0.14106504933404,0.0886664073814869,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0016079","synaptic vesicle exocytosis",0.0666666666666667,0.00475463316443396,0.0690102399619765,0.14106504933404,0.0886664073814869,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0030326","embryonic limb morphogenesis",0.0666666666666667,0.00496286527382522,0.0719284975509665,0.142718448276158,0.0897056509422271,"Aff3",1,"Down","DES vs. Stable","70"
"GO:0035113","embryonic appendage morphogenesis",0.0666666666666667,0.00496286527382522,0.0719284975509665,0.142718448276158,0.0897056509422271,"Aff3",1,"Down","DES vs. Stable","70"
"GO:0048284","organelle fusion",0.0666666666666667,0.00503227597695565,0.0728993512777496,0.142718448276158,0.0897056509422271,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0018022","peptidyl-lysine methylation",0.0666666666666667,0.0052058027347817,0.0753223401190383,0.145413962174254,0.091399915641523,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0051053","negative regulation of DNA metabolic process",0.0666666666666667,0.00541403484417297,0.0782221248945345,0.148943498086853,0.0936184047043456,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0061025","membrane fusion",0.0666666666666667,0.00565697230512945,0.0815944792990602,0.151535174760922,0.0952474025381033,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0016571","histone methylation",0.0666666666666667,0.0057957937113903,0.0835163651965901,0.151535174760922,0.0952474025381033,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0016573","histone acetylation",0.0666666666666667,0.0057957937113903,0.0835163651965901,0.151535174760922,0.0952474025381033,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0046474","glycerophospholipid biosynthetic process",0.0666666666666667,0.00583049906295551,0.0839962498100595,0.151535174760922,0.0952474025381033,"Chka",1,"Down","DES vs. Stable","70"
"GO:0035107","appendage morphogenesis",0.0666666666666667,0.00603873117234678,0.0868706360566227,0.151535174760922,0.0952474025381033,"Aff3",1,"Down","DES vs. Stable","70"
"GO:0035108","limb morphogenesis",0.0666666666666667,0.00603873117234678,0.0868706360566227,0.151535174760922,0.0952474025381033,"Aff3",1,"Down","DES vs. Stable","70"
"GO:0006475","internal protein amino acid acetylation",0.0666666666666667,0.00614284722704241,0.0883046701844222,0.151535174760922,0.0952474025381033,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0018393","internal peptidyl-lysine acetylation",0.0666666666666667,0.00614284722704241,0.0883046701844222,0.151535174760922,0.0952474025381033,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0051260","protein homooligomerization",0.0666666666666667,0.00631637398486847,0.0906900569769067,0.152196198251366,0.0956628887153605,"Kcns3",1,"Down","DES vs. Stable","70"
"GO:0007269","neurotransmitter secretion",0.0666666666666667,0.0064204900395641,0.092118491661807,0.152196198251366,0.0956628887153605,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0099643","signal release from synapse",0.0666666666666667,0.0064204900395641,0.092118491661807,0.152196198251366,0.0956628887153605,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0007612","learning",0.0666666666666667,0.00648990074269452,0.0930696176357272,0.152196198251366,0.0956628887153605,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0018394","peptidyl-lysine acetylation",0.0666666666666667,0.00659401679739016,0.094494562985782,0.152729584360741,0.0959981484433281,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0031056","regulation of histone modification",0.0666666666666667,0.00683695425834664,0.0978113133878665,0.153243558431357,0.0963212067383768,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0034612","response to tumor necrosis factor",0.0666666666666667,0.00707989171930312,0.101116722109865,0.153243558431357,0.0963212067383768,"Aff3",1,"Down","DES vs. Stable","70"
"GO:0048736","appendage development",0.0666666666666667,0.00707989171930312,0.101116722109865,0.153243558431357,0.0963212067383768,"Aff3",1,"Down","DES vs. Stable","70"
"GO:0060173","limb development",0.0666666666666667,0.00707989171930312,0.101116722109865,0.153243558431357,0.0963212067383768,"Aff3",1,"Down","DES vs. Stable","70"
"GO:0071805","potassium ion transmembrane transport",0.0666666666666667,0.00714930242243354,0.102059046479706,0.153243558431357,0.0963212067383768,"Kcns3",1,"Down","DES vs. Stable","70"
"GO:0006479","protein methylation",0.0666666666666667,0.00718400777399875,0.102529862835369,0.153243558431357,0.0963212067383768,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0008213","protein alkylation",0.0666666666666667,0.00718400777399875,0.102529862835369,0.153243558431357,0.0963212067383768,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0045017","glycerolipid biosynthetic process",0.0666666666666667,0.00739223988339002,0.105349925956556,0.155783401148524,0.0979176243493185,"Chka",1,"Down","DES vs. Stable","70"
"GO:0006473","protein acetylation",0.0666666666666667,0.00766988269591171,0.109097146017633,0.157674233625956,0.0991061067092341,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0007623","circadian rhythm",0.0666666666666667,0.00766988269591171,0.109097146017633,0.157674233625956,0.0991061067092341,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0008654","phospholipid biosynthetic process",0.0666666666666667,0.00773929339904213,0.110031659436818,0.157674233625956,0.0991061067092341,"Chka",1,"Down","DES vs. Stable","70"
"GO:0099504","synaptic vesicle cycle",0.0666666666666667,0.00787811480530298,0.111897942190592,0.158712387392779,0.0997586380431705,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0009952","anterior/posterior pattern specification",0.0666666666666667,0.00815575761782467,0.115619554628786,0.162334526195972,0.102035332633591,"Kmt2a",1,"Down","DES vs. Stable","70"
"GO:0006836","neurotransmitter transport",0.0666666666666667,0.00839869507878115,0.118864020056518,0.16261174901961,0.102209580981656,"Stx19",1,"Down","DES vs. Stable","70"
"GO:0042254","ribosome biogenesis",0.0961538461538462,0.0103769001179982,0.00020288732938707,0.175700427249202,0.148428098867383,"Fam207a/Nle1/Exosc9/Fastkd2/Naf1",5,"Down","DES vs. Stable","25"
"GO:0022613","ribonucleoprotein complex biogenesis",0.0961538461538462,0.0140903727354758,0.00081739456748826,0.188662699556351,0.159378359294596,"Fam207a/Nle1/Exosc9/Fastkd2/Naf1",5,"Down","DES vs. Stable","25"
"GO:0060828","regulation of canonical Wnt signaling pathway",0.0769230769230769,0.00864163253973763,0.00106430830415973,0.188662699556351,0.159378359294596,"Foxo3/Tle3/Nle1/Nkd1",4,"Down","DES vs. Stable","25"
"GO:0097150","neuronal stem cell population maintenance",0.0384615384615385,0.000832928437565073,0.000859496658183953,0.188662699556351,0.159378359294596,"Mcph1/Foxo3",2,"Down","DES vs. Stable","25"
"GO:0000027","ribosomal large subunit assembly",0.0384615384615385,0.000937044492260707,0.00108927655632997,0.188662699556351,0.159378359294596,"Nle1/Fastkd2",2,"Down","DES vs. Stable","25"
