"mean_con_ng_ul","batch","period","post_idbatch","pre_idbatch","pre_idbatchcage","group","time","Postds","Postrank","Preds","Prerank","condition","wt_d4","wt_d8","wt_12"
139.429671340338,13,"Post","2-3Batch13","3Batch13","3Batch13Cage2","reorganized","1 hr",-0.760683760683761,3,-2.41666666666667,3,"same",38.1,35.4,38.5
139.429671340338,13,"Post","2-3Batch13","3Batch13","3Batch13Cage2","reorganized","1 hr",-0.760683760683761,3,-2.41666666666667,3,"same",38.1,35.4,38.5
141.708127908149,5,"Pre","3-3Batch5","3Batch5","3Batch5Cage3","reorganized","25hr",-2.41666666666667,3,-2.38068181818182,3,"same",35.9,34.8,35.1
141.708127908149,5,"Pre","3-3Batch5","3Batch5","3Batch5Cage3","reorganized","25hr",-2.41666666666667,3,-2.38068181818182,3,"same",35.9,34.8,35.1
119.497026719396,5,"Post","3-3Batch5","3Batch5","3Batch5Cage3","reorganized","25hr",-2.41666666666667,3,-2.38068181818182,3,"same",35.9,34.8,35.1
119.497026719396,5,"Post","3-3Batch5","3Batch5","3Batch5Cage3","reorganized","25hr",-2.41666666666667,3,-2.38068181818182,3,"same",35.9,34.8,35.1
86.5496194361968,11,"Pre","2-2Batch11","2Batch11","2Batch11Cage2","reorganized","1 hr",-0.6875,3,5.15238095238095,1,"descenders",43.7,42,42.8
86.5496194361968,11,"Pre","2-2Batch11","2Batch11","2Batch11Cage2","reorganized","1 hr",-0.6875,3,5.15238095238095,1,"descenders",43.7,42,42.8
481.822519585533,11,"Post","2-2Batch11","2Batch11","2Batch11Cage2","reorganized","1 hr",-0.6875,3,5.15238095238095,1,"descenders",43.7,42,42.8
481.822519585533,11,"Post","2-2Batch11","2Batch11","2Batch11Cage2","reorganized","1 hr",-0.6875,3,5.15238095238095,1,"descenders",43.7,42,42.8
199.750236899589,8,"Pre","4-4Batch8","4Batch8","4Batch8Cage4","reorganized","1 hr",-2.49473684210526,3,3.84602143372758,1,"descenders",40.7,40.4,39.9
199.750236899589,8,"Pre","4-4Batch8","4Batch8","4Batch8Cage4","reorganized","1 hr",-2.49473684210526,3,3.84602143372758,1,"descenders",40.7,40.4,39.9
357.720202284411,8,"Post","4-4Batch8","4Batch8","4Batch8Cage4","reorganized","1 hr",-2.49473684210526,3,3.84602143372758,1,"descenders",40.7,40.4,39.9
357.720202284411,8,"Post","4-4Batch8","4Batch8","4Batch8Cage4","reorganized","1 hr",-2.49473684210526,3,3.84602143372758,1,"descenders",40.7,40.4,39.9
37.5445532430087,6,"Pre","2-4Batch6","4Batch6","4Batch6Cage2","reorganized","25hr",5.0579185520362,1,-2.58095238095238,3,"ascenders",42.5,41.7,42.9
37.5445532430087,6,"Pre","2-4Batch6","4Batch6","4Batch6Cage2","reorganized","25hr",5.0579185520362,1,-2.58095238095238,3,"ascenders",42.5,41.7,42.9
100.08299268902,6,"Post","2-4Batch6","4Batch6","4Batch6Cage2","reorganized","25hr",5.0579185520362,1,-2.58095238095238,3,"ascenders",42.5,41.7,42.9
100.08299268902,6,"Post","2-4Batch6","4Batch6","4Batch6Cage2","reorganized","25hr",5.0579185520362,1,-2.58095238095238,3,"ascenders",42.5,41.7,42.9
71.7792441355616,10,"Pre","5-2Batch10","2Batch10","2Batch10Cage5","reorganized","1 hr",3.47916666666667,1,-1.59259259259259,3,"ascenders",40.5,40.1,40.8
71.7792441355616,10,"Pre","5-2Batch10","2Batch10","2Batch10Cage5","reorganized","1 hr",3.47916666666667,1,-1.59259259259259,3,"ascenders",40.5,40.1,40.8
69.865464480656,10,"Post","5-2Batch10","2Batch10","2Batch10Cage5","reorganized","1 hr",3.47916666666667,1,-1.59259259259259,3,"ascenders",40.5,40.1,40.8
69.865464480656,10,"Post","5-2Batch10","2Batch10","2Batch10Cage5","reorganized","1 hr",3.47916666666667,1,-1.59259259259259,3,"ascenders",40.5,40.1,40.8
40.7011545767305,12,"Pre","3-2Batch12","2Batch12","2Batch12Cage3","control","1 hr",-1.70833333333333,3,-2.28571428571429,3,"control",36.8,37.3,37.3
40.7011545767305,12,"Pre","3-2Batch12","2Batch12","2Batch12Cage3","control","1 hr",-1.70833333333333,3,-2.28571428571429,3,"control",36.8,37.3,37.3
202.532783107409,12,"Post","3-2Batch12","2Batch12","2Batch12Cage3","control","1 hr",-1.70833333333333,3,-2.28571428571429,3,"control",36.8,37.3,37.3
202.532783107409,12,"Post","3-2Batch12","2Batch12","2Batch12Cage3","control","1 hr",-1.70833333333333,3,-2.28571428571429,3,"control",36.8,37.3,37.3
166.940101643303,2,"Pre","1-4Batch2","4Batch2","4Batch2Cage1","reorganized","25hr",-0.850245098039216,3,-2.23474880382775,3,"same",31.5,32.3,34.6
166.940101643303,2,"Pre","1-4Batch2","4Batch2","4Batch2Cage1","reorganized","25hr",-0.850245098039216,3,-2.23474880382775,3,"same",31.5,32.3,34.6
68.774488876823,2,"Post","1-4Batch2","4Batch2","4Batch2Cage1","reorganized","25hr",-0.850245098039216,3,-2.23474880382775,3,"same",31.5,32.3,34.6
68.774488876823,2,"Post","1-4Batch2","4Batch2","4Batch2Cage1","reorganized","25hr",-0.850245098039216,3,-2.23474880382775,3,"same",31.5,32.3,34.6
143.767605355189,7,"Pre","5-4Batch7","4Batch7","4Batch7Cage5","reorganized","25hr",-1.7,3,5.82662058171384,1,"descenders",43.9,41.3,40.8
143.767605355189,7,"Pre","5-4Batch7","4Batch7","4Batch7Cage5","reorganized","25hr",-1.7,3,5.82662058171384,1,"descenders",43.9,41.3,40.8
116.937487658865,7,"Post","5-4Batch7","4Batch7","4Batch7Cage5","reorganized","25hr",-1.7,3,5.82662058171384,1,"descenders",43.9,41.3,40.8
116.937487658865,7,"Post","5-4Batch7","4Batch7","4Batch7Cage5","reorganized","25hr",-1.7,3,5.82662058171384,1,"descenders",43.9,41.3,40.8
68.0497551419181,8,"Pre","1-1Batch8","1Batch8","1Batch8Cage1","reorganized","1 hr",4.45833333333333,1,-2.15151515151515,3,"ascenders",41.5,43.5,43.9
68.0497551419181,8,"Pre","1-1Batch8","1Batch8","1Batch8Cage1","reorganized","1 hr",4.45833333333333,1,-2.15151515151515,3,"ascenders",41.5,43.5,43.9
63.2210872671335,8,"Post","1-1Batch8","1Batch8","1Batch8Cage1","reorganized","1 hr",4.45833333333333,1,-2.15151515151515,3,"ascenders",41.5,43.5,43.9
63.2210872671335,8,"Post","1-1Batch8","1Batch8","1Batch8Cage1","reorganized","1 hr",4.45833333333333,1,-2.15151515151515,3,"ascenders",41.5,43.5,43.9
89.0310809697508,14,"Pre","4-4Batch14","4Batch14","4Batch14Cage4","reorganized","1 hr",2.44047619047619,1,-1.53070175438596,3,"ascenders",33.4,34.4,32.8
89.0310809697508,14,"Pre","4-4Batch14","4Batch14","4Batch14Cage4","reorganized","1 hr",2.44047619047619,1,-1.53070175438596,3,"ascenders",33.4,34.4,32.8
222.126301863549,14,"Post","4-4Batch14","4Batch14","4Batch14Cage4","reorganized","1 hr",2.44047619047619,1,-1.53070175438596,3,"ascenders",33.4,34.4,32.8
222.126301863549,14,"Post","4-4Batch14","4Batch14","4Batch14Cage4","reorganized","1 hr",2.44047619047619,1,-1.53070175438596,3,"ascenders",33.4,34.4,32.8
63.0719943747231,3,"Pre","4-4Batch3","4Batch3","4Batch3Cage4","control","25hr",-0.702678571428571,3,-0.870311554748942,3,"control",40.4,40.7,41.9
63.0719943747231,3,"Pre","4-4Batch3","4Batch3","4Batch3Cage4","control","25hr",-0.702678571428571,3,-0.870311554748942,3,"control",40.4,40.7,41.9
149.84173663238,3,"Post","4-4Batch3","4Batch3","4Batch3Cage4","control","25hr",-0.702678571428571,3,-0.870311554748942,3,"control",40.4,40.7,41.9
149.84173663238,3,"Post","4-4Batch3","4Batch3","4Batch3Cage4","control","25hr",-0.702678571428571,3,-0.870311554748942,3,"control",40.4,40.7,41.9
142.469040692991,1,"Post","5-3Batch1","3Batch1","3Batch1Cage5","reorganized","25hr",-0.933333333333333,3,5.55641025641026,1,"descenders",42.8,42.8,37.6
142.469040692991,1,"Post","5-3Batch1","3Batch1","3Batch1Cage5","reorganized","25hr",-0.933333333333333,3,5.55641025641026,1,"descenders",42.8,42.8,37.6
67.9980236243534,12,"Pre","2-2Batch12","2Batch12","2Batch12Cage2","reorganized","1 hr",-0.971428571428571,3,-1,3,"same",34.9,33.1,33.1
67.9980236243534,12,"Pre","2-2Batch12","2Batch12","2Batch12Cage2","reorganized","1 hr",-0.971428571428571,3,-1,3,"same",34.9,33.1,33.1
145.791648315593,12,"Post","2-2Batch12","2Batch12","2Batch12Cage2","reorganized","1 hr",-0.971428571428571,3,-1,3,"same",34.9,33.1,33.1
145.791648315593,12,"Post","2-2Batch12","2Batch12","2Batch12Cage2","reorganized","1 hr",-0.971428571428571,3,-1,3,"same",34.9,33.1,33.1
122.788053912375,7,"Pre","4-4Batch7","4Batch7","4Batch7Cage4","reorganized","25hr",-2.37222222222222,3,-2.43548387096774,3,"same",36.9,36.4,36.8
122.788053912375,7,"Pre","4-4Batch7","4Batch7","4Batch7Cage4","reorganized","25hr",-2.37222222222222,3,-2.43548387096774,3,"same",36.9,36.4,36.8
205.173802833851,7,"Post","4-4Batch7","4Batch7","4Batch7Cage4","reorganized","25hr",-2.37222222222222,3,-2.43548387096774,3,"same",36.9,36.4,36.8
205.173802833851,7,"Post","4-4Batch7","4Batch7","4Batch7Cage4","reorganized","25hr",-2.37222222222222,3,-2.43548387096774,3,"same",36.9,36.4,36.8
133.119051753344,5,"Pre","2-1Batch5","1Batch5","1Batch5Cage2","reorganized","25hr",-2.38666666666667,3,5.69875776397516,1,"descenders",36.9,36.4,36.9
133.119051753344,5,"Pre","2-1Batch5","1Batch5","1Batch5Cage2","reorganized","25hr",-2.38666666666667,3,5.69875776397516,1,"descenders",36.9,36.4,36.9
57.716166712735,5,"Post","2-1Batch5","1Batch5","1Batch5Cage2","reorganized","25hr",-2.38666666666667,3,5.69875776397516,1,"descenders",36.9,36.4,36.9
57.716166712735,5,"Post","2-1Batch5","1Batch5","1Batch5Cage2","reorganized","25hr",-2.38666666666667,3,5.69875776397516,1,"descenders",36.9,36.4,36.9
115.894757274966,2,"Pre","5-2Batch2","2Batch2","2Batch2Cage5","reorganized","25hr",3.74926470588235,1,-2.71428571428571,3,"ascenders",36.4,36.2,38.2
115.894757274966,2,"Pre","5-2Batch2","2Batch2","2Batch2Cage5","reorganized","25hr",3.74926470588235,1,-2.71428571428571,3,"ascenders",36.4,36.2,38.2
145.791648315593,2,"Post","5-2Batch2","2Batch2","2Batch2Cage5","reorganized","25hr",3.74926470588235,1,-2.71428571428571,3,"ascenders",36.4,36.2,38.2
145.791648315593,2,"Post","5-2Batch2","2Batch2","2Batch2Cage5","reorganized","25hr",3.74926470588235,1,-2.71428571428571,3,"ascenders",36.4,36.2,38.2
117.027111879533,13,"Pre","4-3Batch13","3Batch13","3Batch13Cage4","reorganized","1 hr",-0.466666666666667,3,5.52207977207977,1,"descenders",38.8,38.2,38.8
117.027111879533,13,"Pre","4-3Batch13","3Batch13","3Batch13Cage4","reorganized","1 hr",-0.466666666666667,3,5.52207977207977,1,"descenders",38.8,38.2,38.8
391.078945481923,13,"Post","4-3Batch13","3Batch13","3Batch13Cage4","reorganized","1 hr",-0.466666666666667,3,5.52207977207977,1,"descenders",38.8,38.2,38.8
391.078945481923,13,"Post","4-3Batch13","3Batch13","3Batch13Cage4","reorganized","1 hr",-0.466666666666667,3,5.52207977207977,1,"descenders",38.8,38.2,38.8
68.0843611174795,9,"Pre","4-2Batch9","2Batch9","2Batch9Cage4","reorganized","1 hr",3.65994152046784,1,-1.62424242424242,3,"ascenders",40.9,41.4,40.1
68.0843611174795,9,"Pre","4-2Batch9","2Batch9","2Batch9Cage4","reorganized","1 hr",3.65994152046784,1,-1.62424242424242,3,"ascenders",40.9,41.4,40.1
96.2176315735226,9,"Post","4-2Batch9","2Batch9","2Batch9Cage4","reorganized","1 hr",3.65994152046784,1,-1.62424242424242,3,"ascenders",40.9,41.4,40.1
96.2176315735226,9,"Post","4-2Batch9","2Batch9","2Batch9Cage4","reorganized","1 hr",3.65994152046784,1,-1.62424242424242,3,"ascenders",40.9,41.4,40.1
89.8123634584627,14,"Pre","5-2Batch14","2Batch14","2Batch14Cage5","control","1 hr",-0.75,3,-1.43333333333333,3,"control",37.8,39.2,38.8
89.8123634584627,14,"Pre","5-2Batch14","2Batch14","2Batch14Cage5","control","1 hr",-0.75,3,-1.43333333333333,3,"control",37.8,39.2,38.8
100.075833319271,14,"Post","5-2Batch14","2Batch14","2Batch14Cage5","control","1 hr",-0.75,3,-1.43333333333333,3,"control",37.8,39.2,38.8
100.075833319271,14,"Post","5-2Batch14","2Batch14","2Batch14Cage5","control","1 hr",-0.75,3,-1.43333333333333,3,"control",37.8,39.2,38.8
55.3149627961078,3,"Pre","2-4Batch3","4Batch3","4Batch3Cage2","control","25hr",-2.23997668997669,3,-2.27865384615385,3,"control",44.6,43.5,45.6
55.3149627961078,3,"Pre","2-4Batch3","4Batch3","4Batch3Cage2","control","25hr",-2.23997668997669,3,-2.27865384615385,3,"control",44.6,43.5,45.6
46.4693298713013,3,"Post","2-4Batch3","4Batch3","4Batch3Cage2","control","25hr",-2.23997668997669,3,-2.27865384615385,3,"control",44.6,43.5,45.6
46.4693298713013,3,"Post","2-4Batch3","4Batch3","4Batch3Cage2","control","25hr",-2.23997668997669,3,-2.27865384615385,3,"control",44.6,43.5,45.6
147.553127531666,9,"Pre","3-2Batch9","2Batch9","2Batch9Cage3","reorganized","1 hr",-0.854093567251462,3,-0.396739130434783,3,"same",44.1,42.4,43.2
147.553127531666,9,"Pre","3-2Batch9","2Batch9","2Batch9Cage3","reorganized","1 hr",-0.854093567251462,3,-0.396739130434783,3,"same",44.1,42.4,43.2
407.261064662692,9,"Post","3-2Batch9","2Batch9","2Batch9Cage3","reorganized","1 hr",-0.854093567251462,3,-0.396739130434783,3,"same",44.1,42.4,43.2
407.261064662692,9,"Post","3-2Batch9","2Batch9","2Batch9Cage3","reorganized","1 hr",-0.854093567251462,3,-0.396739130434783,3,"same",44.1,42.4,43.2
60.685671917562,4,"Pre","4-4Batch4","4Batch4","4Batch4Cage4","reorganized","25hr",-2.43333333333333,3,-0.979487179487179,3,"same",38.4,40,40.6
60.685671917562,4,"Pre","4-4Batch4","4Batch4","4Batch4Cage4","reorganized","25hr",-2.43333333333333,3,-0.979487179487179,3,"same",38.4,40,40.6
78.6142692793386,4,"Post","4-4Batch4","4Batch4","4Batch4Cage4","reorganized","25hr",-2.43333333333333,3,-0.979487179487179,3,"same",38.4,40,40.6
78.6142692793386,4,"Post","4-4Batch4","4Batch4","4Batch4Cage4","reorganized","25hr",-2.43333333333333,3,-0.979487179487179,3,"same",38.4,40,40.6
98.1334293720601,14,"Pre","6-4Batch14","4Batch14","4Batch14Cage6","reorganized","1 hr",-0.790476190476191,3,4.60138888888889,1,"descenders",38.9,37.6,36.6
98.1334293720601,14,"Pre","6-4Batch14","4Batch14","4Batch14Cage6","reorganized","1 hr",-0.790476190476191,3,4.60138888888889,1,"descenders",38.9,37.6,36.6
360.241905196482,14,"Post","6-4Batch14","4Batch14","4Batch14Cage6","reorganized","1 hr",-0.790476190476191,3,4.60138888888889,1,"descenders",38.9,37.6,36.6
360.241905196482,14,"Post","6-4Batch14","4Batch14","4Batch14Cage6","reorganized","1 hr",-0.790476190476191,3,4.60138888888889,1,"descenders",38.9,37.6,36.6
71.5504736148056,5,"Pre","5-2Batch5","2Batch5","2Batch5Cage5","reorganized","25hr",5.15277777777778,1,-2.5469696969697,3,"ascenders",36.3,36.5,36.4
71.5504736148056,5,"Pre","5-2Batch5","2Batch5","2Batch5Cage5","reorganized","25hr",5.15277777777778,1,-2.5469696969697,3,"ascenders",36.3,36.5,36.4
178.367170855216,5,"Post","5-2Batch5","2Batch5","2Batch5Cage5","reorganized","25hr",5.15277777777778,1,-2.5469696969697,3,"ascenders",36.3,36.5,36.4
178.367170855216,5,"Post","5-2Batch5","2Batch5","2Batch5Cage5","reorganized","25hr",5.15277777777778,1,-2.5469696969697,3,"ascenders",36.3,36.5,36.4
64.7003962956364,11,"Pre","4-1Batch11","1Batch11","1Batch11Cage4","reorganized","1 hr",3.01785714285714,1,-1.67982456140351,3,"ascenders",37.5,37.4,37.6
64.7003962956364,11,"Pre","4-1Batch11","1Batch11","1Batch11Cage4","reorganized","1 hr",3.01785714285714,1,-1.67982456140351,3,"ascenders",37.5,37.4,37.6
111.755151204637,11,"Post","4-1Batch11","1Batch11","1Batch11Cage4","reorganized","1 hr",3.01785714285714,1,-1.67982456140351,3,"ascenders",37.5,37.4,37.6
111.755151204637,11,"Post","4-1Batch11","1Batch11","1Batch11Cage4","reorganized","1 hr",3.01785714285714,1,-1.67982456140351,3,"ascenders",37.5,37.4,37.6
49.6523589452997,4,"Pre","1-3Batch4","3Batch4","3Batch4Cage1","control","25hr",-3.35,3,-1.56666666666667,3,"control",39.6,38.3,39.6
49.6523589452997,4,"Pre","1-3Batch4","3Batch4","3Batch4Cage1","control","25hr",-3.35,3,-1.56666666666667,3,"control",39.6,38.3,39.6
122.812035521601,4,"Post","1-3Batch4","3Batch4","3Batch4Cage1","control","25hr",-3.35,3,-1.56666666666667,3,"control",39.6,38.3,39.6
122.812035521601,4,"Post","1-3Batch4","3Batch4","3Batch4Cage1","control","25hr",-3.35,3,-1.56666666666667,3,"control",39.6,38.3,39.6
94.2177383180906,6,"Pre","1-2Batch6","2Batch6","2Batch6Cage1","reorganized","25hr",-0.416666666666667,3,0.5,3,"same",36.3,36.2,38
94.2177383180906,6,"Pre","1-2Batch6","2Batch6","2Batch6Cage1","reorganized","25hr",-0.416666666666667,3,0.5,3,"same",36.3,36.2,38
108.687436008819,6,"Post","1-2Batch6","2Batch6","2Batch6Cage1","reorganized","25hr",-0.416666666666667,3,0.5,3,"same",36.3,36.2,38
108.687436008819,6,"Post","1-2Batch6","2Batch6","2Batch6Cage1","reorganized","25hr",-0.416666666666667,3,0.5,3,"same",36.3,36.2,38
161.774411318141,12,"Pre","2-1Batch12","1Batch12","1Batch12Cage2","reorganized","1 hr",-2.08333333333333,3,4.56043956043956,1,"descenders",31.1,30.9,30.8
161.774411318141,12,"Pre","2-1Batch12","1Batch12","1Batch12Cage2","reorganized","1 hr",-2.08333333333333,3,4.56043956043956,1,"descenders",31.1,30.9,30.8
127.895798954848,12,"Post","2-1Batch12","1Batch12","1Batch12Cage2","reorganized","1 hr",-2.08333333333333,3,4.56043956043956,1,"descenders",31.1,30.9,30.8
127.895798954848,12,"Post","2-1Batch12","1Batch12","1Batch12Cage2","reorganized","1 hr",-2.08333333333333,3,4.56043956043956,1,"descenders",31.1,30.9,30.8
46.3204669545675,13,"Pre","4-2Batch13","2Batch13","2Batch13Cage4","reorganized","1 hr",3.55128205128205,1,-1.58333333333333,3,"ascenders",34,33.7,34.8
46.3204669545675,13,"Pre","4-2Batch13","2Batch13","2Batch13Cage4","reorganized","1 hr",3.55128205128205,1,-1.58333333333333,3,"ascenders",34,33.7,34.8
129.264012089489,13,"Post","4-2Batch13","2Batch13","2Batch13Cage4","reorganized","1 hr",3.55128205128205,1,-1.58333333333333,3,"ascenders",34,33.7,34.8
129.264012089489,13,"Post","4-2Batch13","2Batch13","2Batch13Cage4","reorganized","1 hr",3.55128205128205,1,-1.58333333333333,3,"ascenders",34,33.7,34.8
90.1546727374937,5,"Pre","1-1Batch5","1Batch5","1Batch5Cage1","control","25hr",-1.81818181818182,3,-2.42592592592593,3,"control",32.7,34.5,35.4
90.1546727374937,5,"Pre","1-1Batch5","1Batch5","1Batch5Cage1","control","25hr",-1.81818181818182,3,-2.42592592592593,3,"control",32.7,34.5,35.4
56.0207777657873,5,"Post","1-1Batch5","1Batch5","1Batch5Cage1","control","25hr",-1.81818181818182,3,-2.42592592592593,3,"control",32.7,34.5,35.4
56.0207777657873,5,"Post","1-1Batch5","1Batch5","1Batch5Cage1","control","25hr",-1.81818181818182,3,-2.42592592592593,3,"control",32.7,34.5,35.4
126.299419157905,14,"Pre","1-4Batch14","4Batch14","4Batch14Cage1","reorganized","1 hr",-0.863095238095238,3,-1.86666666666667,3,"same",38.2,37.9,41
126.299419157905,14,"Pre","1-4Batch14","4Batch14","4Batch14Cage1","reorganized","1 hr",-0.863095238095238,3,-1.86666666666667,3,"same",38.2,37.9,41
429.161837153181,14,"Post","1-4Batch14","4Batch14","4Batch14Cage1","reorganized","1 hr",-0.863095238095238,3,-1.86666666666667,3,"same",38.2,37.9,41
429.161837153181,14,"Post","1-4Batch14","4Batch14","4Batch14Cage1","reorganized","1 hr",-0.863095238095238,3,-1.86666666666667,3,"same",38.2,37.9,41
31.1995983376098,2,"Pre","1-1Batch2","1Batch2","1Batch2Cage1","reorganized","25hr",-2.61904761904762,3,4.76734449760766,1,"descenders",37.1,37.2,37.5
31.1995983376098,2,"Pre","1-1Batch2","1Batch2","1Batch2Cage1","reorganized","25hr",-2.61904761904762,3,4.76734449760766,1,"descenders",37.1,37.2,37.5
215.326865571699,2,"Post","1-1Batch2","1Batch2","1Batch2Cage1","reorganized","25hr",-2.61904761904762,3,4.76734449760766,1,"descenders",37.1,37.2,37.5
215.326865571699,2,"Post","1-1Batch2","1Batch2","1Batch2Cage1","reorganized","25hr",-2.61904761904762,3,4.76734449760766,1,"descenders",37.1,37.2,37.5
43.8416038286757,13,"Pre","5-2Batch13","2Batch13","2Batch13Cage5","control","1 hr",-1.2,3,-1.5,3,"control",38,37.6,36.8
43.8416038286757,13,"Pre","5-2Batch13","2Batch13","2Batch13Cage5","control","1 hr",-1.2,3,-1.5,3,"control",38,37.6,36.8
63.9462250013509,13,"Post","5-2Batch13","2Batch13","2Batch13Cage5","control","1 hr",-1.2,3,-1.5,3,"control",38,37.6,36.8
63.9462250013509,13,"Post","5-2Batch13","2Batch13","2Batch13Cage5","control","1 hr",-1.2,3,-1.5,3,"control",38,37.6,36.8
122.981401918769,8,"Pre","3-3Batch8","3Batch8","3Batch8Cage3","reorganized","1 hr",-0.666666666666667,3,-2.12222222222222,3,"same",40.8,39.5,40.9
122.981401918769,8,"Pre","3-3Batch8","3Batch8","3Batch8Cage3","reorganized","1 hr",-0.666666666666667,3,-2.12222222222222,3,"same",40.8,39.5,40.9
427.209394635226,8,"Post","3-3Batch8","3Batch8","3Batch8Cage3","reorganized","1 hr",-0.666666666666667,3,-2.12222222222222,3,"same",40.8,39.5,40.9
427.209394635226,8,"Post","3-3Batch8","3Batch8","3Batch8Cage3","reorganized","1 hr",-0.666666666666667,3,-2.12222222222222,3,"same",40.8,39.5,40.9
66.2476133503978,10,"Pre","3-1Batch10","1Batch10","1Batch10Cage3","reorganized","1 hr",-0.784722222222222,3,-2.25,3,"same",42.6,42.5,41.7
66.2476133503978,10,"Pre","3-1Batch10","1Batch10","1Batch10Cage3","reorganized","1 hr",-0.784722222222222,3,-2.25,3,"same",42.6,42.5,41.7
174.393231877599,10,"Post","3-1Batch10","1Batch10","1Batch10Cage3","reorganized","1 hr",-0.784722222222222,3,-2.25,3,"same",42.6,42.5,41.7
174.393231877599,10,"Post","3-1Batch10","1Batch10","1Batch10Cage3","reorganized","1 hr",-0.784722222222222,3,-2.25,3,"same",42.6,42.5,41.7
94.6333384834088,14,"Pre","3-3Batch14","3Batch14","3Batch14Cage3","control","1 hr",-1.5047619047619,3,-2.67621623228031,3,"control",35.7,36.6,32.6
94.6333384834088,14,"Pre","3-3Batch14","3Batch14","3Batch14Cage3","control","1 hr",-1.5047619047619,3,-2.67621623228031,3,"control",35.7,36.6,32.6
98.7630129266694,14,"Post","3-3Batch14","3Batch14","3Batch14Cage3","control","1 hr",-1.5047619047619,3,-2.67621623228031,3,"control",35.7,36.6,32.6
98.7630129266694,14,"Post","3-3Batch14","3Batch14","3Batch14Cage3","control","1 hr",-1.5047619047619,3,-2.67621623228031,3,"control",35.7,36.6,32.6
143.683519686337,1,"Post","4-2Batch1","2Batch1","2Batch1Cage4","control","25hr",-0.738888888888889,3,-1.33103448275862,3,"control",37.3,39.5,38.2
143.683519686337,1,"Post","4-2Batch1","2Batch1","2Batch1Cage4","control","25hr",-0.738888888888889,3,-1.33103448275862,3,"control",37.3,39.5,38.2
105.968279643107,1,"Post","2-3Batch1","3Batch1","3Batch1Cage2","reorganized","25hr",4.80812478376196,1,-3.19736842105263,3,"ascenders",31.1,31.3,32.1
105.968279643107,1,"Post","2-3Batch1","3Batch1","3Batch1Cage2","reorganized","25hr",4.80812478376196,1,-3.19736842105263,3,"ascenders",31.1,31.3,32.1
199.125473328843,11,"Pre","5-4Batch11","4Batch11","4Batch11Cage5","control","1 hr",-2.15277777777778,3,-2.70744680851064,3,"control",35,33.5,35.5
199.125473328843,11,"Pre","5-4Batch11","4Batch11","4Batch11Cage5","control","1 hr",-2.15277777777778,3,-2.70744680851064,3,"control",35,33.5,35.5
466.234204248619,11,"Post","5-4Batch11","4Batch11","4Batch11Cage5","control","1 hr",-2.15277777777778,3,-2.70744680851064,3,"control",35,33.5,35.5
466.234204248619,11,"Post","5-4Batch11","4Batch11","4Batch11Cage5","control","1 hr",-2.15277777777778,3,-2.70744680851064,3,"control",35,33.5,35.5
100.278582376705,6,"Pre","4-1Batch6","1Batch6","1Batch6Cage4","reorganized","25hr",-2.20416666666667,3,5.70257997936017,1,"descenders",40.5,38.8,39.5
100.278582376705,6,"Pre","4-1Batch6","1Batch6","1Batch6Cage4","reorganized","25hr",-2.20416666666667,3,5.70257997936017,1,"descenders",40.5,38.8,39.5
123.488453766367,6,"Post","4-1Batch6","1Batch6","1Batch6Cage4","reorganized","25hr",-2.20416666666667,3,5.70257997936017,1,"descenders",40.5,38.8,39.5
123.488453766367,6,"Post","4-1Batch6","1Batch6","1Batch6Cage4","reorganized","25hr",-2.20416666666667,3,5.70257997936017,1,"descenders",40.5,38.8,39.5
45.8471788226483,10,"Pre","1-4Batch10","4Batch10","4Batch10Cage1","reorganized","1 hr",-2.84615384615385,3,5.64067226890756,1,"descenders",40.7,40.1,39.6
45.8471788226483,10,"Pre","1-4Batch10","4Batch10","4Batch10Cage1","reorganized","1 hr",-2.84615384615385,3,5.64067226890756,1,"descenders",40.7,40.1,39.6
225.229469355862,10,"Post","1-4Batch10","4Batch10","4Batch10Cage1","reorganized","1 hr",-2.84615384615385,3,5.64067226890756,1,"descenders",40.7,40.1,39.6
225.229469355862,10,"Post","1-4Batch10","4Batch10","4Batch10Cage1","reorganized","1 hr",-2.84615384615385,3,5.64067226890756,1,"descenders",40.7,40.1,39.6
49.3114984595813,4,"Pre","2-1Batch4","1Batch4","1Batch4Cage2","reorganized","25hr",5.75476190476191,1,-2.42857142857143,3,"ascenders",37.6,38.6,34
49.3114984595813,4,"Pre","2-1Batch4","1Batch4","1Batch4Cage2","reorganized","25hr",5.75476190476191,1,-2.42857142857143,3,"ascenders",37.6,38.6,34
166.004325957717,4,"Post","2-1Batch4","1Batch4","1Batch4Cage2","reorganized","25hr",5.75476190476191,1,-2.42857142857143,3,"ascenders",37.6,38.6,34
166.004325957717,4,"Post","2-1Batch4","1Batch4","1Batch4Cage2","reorganized","25hr",5.75476190476191,1,-2.42857142857143,3,"ascenders",37.6,38.6,34
